nx,ny,PCP,POP,PTY,REH,SKY,TMP,WSD
50,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.7
50,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,8.3
50,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,9.9
50,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,10.6
50,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.4
50,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.9
50,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,12.0
50,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,12.0
50,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.9
50,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.7
50,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.5
50,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.2
50,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,10.7
50,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,10.3
50,133,-99.0,-99.0,0.0,-99.0,3.0,-99.0,9.9
50,134,-99.0,-99.0,0.0,-99.0,3.0,-99.0,9.6
50,135,-99.0,-99.0,0.0,-99.0,3.0,-99.0,9.2
51,119,0.0,0.0,0.0,40.0,1.0,19.0,5.8
51,120,0.0,0.0,0.0,35.0,1.0,19.0,5.3
51,121,0.0,0.0,0.0,35.0,1.0,19.0,5.0
51,122,0.0,0.0,0.0,35.0,1.0,20.0,4.6
51,123,0.0,0.0,0.0,35.0,1.0,19.0,4.5
51,124,0.0,0.0,0.0,35.0,1.0,19.0,4.4
51,125,0.0,0.0,0.0,35.0,1.0,17.0,4.4
51,126,0.0,0.0,0.0,35.0,1.0,18.0,4.4
51,127,0.0,0.0,0.0,40.0,1.0,18.0,4.5
51,128,0.0,0.0,0.0,35.0,1.0,18.0,4.5
51,129,0.0,0.0,0.0,35.0,1.0,19.0,4.6
51,130,0.0,0.0,0.0,35.0,1.0,18.0,4.5
51,131,0.0,0.0,0.0,40.0,1.0,17.0,4.6
51,132,0.0,0.0,0.0,45.0,1.0,13.0,4.4
51,133,0.0,0.0,0.0,40.0,1.0,15.0,4.3
51,134,0.0,0.0,0.0,30.0,1.0,19.0,4.3
51,135,0.0,0.0,0.0,30.0,1.0,19.0,4.3
52,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.3
52,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.3
52,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.3
52,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.3
52,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.4
52,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.4
52,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.4
52,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.3
52,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.4
52,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.4
52,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.4
52,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.4
52,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.4
52,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.4
52,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.5
52,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.5
52,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.6
53,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,10.7
53,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,10.3
53,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,10.0
53,122,-99.0,-99.0,0.0,-99.0,3.0,-99.0,9.6
53,123,-99.0,-99.0,0.0,-99.0,3.0,-99.0,9.4
53,124,-99.0,-99.0,0.0,-99.0,3.0,-99.0,9.2
53,125,-99.0,-99.0,0.0,-99.0,3.0,-99.0,9.1
53,126,-99.0,-99.0,0.0,-99.0,3.0,-99.0,8.8
53,127,-99.0,-99.0,0.0,-99.0,3.0,-99.0,9.0
53,128,-99.0,-99.0,0.0,-99.0,3.0,-99.0,8.9
53,129,-99.0,-99.0,0.0,-99.0,3.0,-99.0,9.1
53,130,-99.0,-99.0,0.0,-99.0,4.0,-99.0,9.2
53,131,-99.0,-99.0,0.0,-99.0,4.0,-99.0,9.4
53,132,-99.0,-99.0,0.0,-99.0,4.0,-99.0,9.3
53,133,-99.0,-99.0,0.0,-99.0,4.0,-99.0,9.3
53,134,-99.0,-99.0,0.0,-99.0,4.0,-99.0,9.1
53,135,-99.0,-99.0,0.0,-99.0,4.0,-99.0,9.0
54,119,0.0,0.0,0.0,35.0,1.0,19.0,4.5
54,120,0.0,0.0,0.0,40.0,1.0,19.0,4.3
54,121,0.0,0.0,0.0,40.0,1.0,16.0,4.3
54,122,0.0,0.0,0.0,40.0,1.0,18.0,4.1
54,123,0.0,0.0,0.0,35.0,1.0,19.0,4.1
54,124,0.0,0.0,0.0,30.0,1.0,22.0,4.0
54,125,0.0,0.0,0.0,30.0,1.0,21.0,3.8
54,126,0.0,0.0,0.0,30.0,1.0,22.0,3.8
54,127,0.0,0.0,0.0,25.0,1.0,21.0,3.7
54,128,0.0,0.0,0.0,25.0,1.0,22.0,3.6
54,129,0.0,0.0,0.0,25.0,1.0,22.0,3.5
54,130,0.0,0.0,0.0,25.0,1.0,22.0,3.4
54,131,0.0,0.0,0.0,30.0,1.0,22.0,3.3
54,132,0.0,0.0,0.0,30.0,1.0,20.0,3.3
54,133,0.0,0.0,0.0,30.0,1.0,19.0,3.1
54,134,0.0,0.0,0.0,30.0,1.0,19.0,3.3
54,135,0.0,0.0,0.0,30.0,1.0,18.0,3.3
55,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.2
55,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.2
55,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.3
55,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.3
55,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.4
55,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.4
55,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.6
55,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.5
55,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.6
55,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.6
55,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.6
55,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.7
55,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.8
55,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.7
55,133,0.0,0.0,0.0,80.0,1.0,10.0,6.8
55,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.9
55,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.9
56,119,-99.0,-99.0,0.0,-99.0,3.0,-99.0,9.2
56,120,-99.0,-99.0,0.0,-99.0,3.0,-99.0,8.9
56,121,-99.0,-99.0,0.0,-99.0,4.0,-99.0,8.7
56,122,-99.0,-99.0,0.0,-99.0,4.0,-99.0,8.5
56,123,-99.0,-99.0,0.0,-99.0,4.0,-99.0,8.2
56,124,-99.0,-99.0,0.0,-99.0,4.0,-99.0,8.2
56,125,-99.0,-99.0,0.0,-99.0,4.0,-99.0,8.0
56,126,-99.0,-99.0,0.0,-99.0,4.0,-99.0,8.0
56,127,-99.0,-99.0,0.0,-99.0,4.0,-99.0,8.0
56,128,-99.0,-99.0,0.0,-99.0,4.0,-99.0,8.0
56,129,-99.0,-99.0,0.0,-99.0,4.0,-99.0,8.0
56,130,-99.0,-99.0,0.0,-99.0,4.0,-99.0,8.0
56,131,-99.0,-99.0,0.0,-99.0,4.0,-99.0,8.0
56,132,-99.0,-99.0,0.0,-99.0,4.0,-99.0,8.1
56,133,-99.0,-99.0,0.0,-99.0,4.0,-99.0,8.0
56,134,-99.0,-99.0,0.0,-99.0,4.0,-99.0,8.1
56,135,-99.0,-99.0,0.0,-99.0,4.0,-99.0,8.0
