nx,ny,PCP,POP,PTY,REH,SKY,TMP,WSD
50,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.3
50,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.5
50,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,8.7
50,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,9.6
50,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,10.4
50,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.1
50,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.4
50,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.7
50,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.9
50,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,12.0
50,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,12.2
50,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,12.1
50,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,12.0
50,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.9
50,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.9
50,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.8
50,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.7
51,119,0.0,30.0,0.0,85.0,4.0,-1.0,2.2
51,120,0.0,30.0,0.0,80.0,4.0,-1.0,1.9
51,121,0.0,30.0,0.0,80.0,4.0,-1.0,1.8
51,122,0.0,30.0,0.0,85.0,4.0,-1.0,1.6
51,123,0.0,30.0,0.0,85.0,4.0,-2.0,1.6
51,124,0.0,30.0,0.0,85.0,4.0,-2.0,1.5
51,125,0.0,30.0,0.0,85.0,4.0,-3.0,1.5
51,126,0.0,30.0,0.0,90.0,4.0,-3.0,1.5
51,127,0.0,30.0,0.0,90.0,4.0,-2.0,1.5
51,128,0.0,30.0,0.0,90.0,4.0,-2.0,1.6
51,129,0.0,30.0,0.0,90.0,4.0,-3.0,1.7
51,130,0.0,30.0,0.0,90.0,4.0,-3.0,1.8
51,131,0.0,30.0,0.0,85.0,4.0,-3.0,2.0
51,132,0.0,30.0,0.0,85.0,4.0,-7.0,2.2
51,133,0.0,30.0,0.0,80.0,4.0,-4.0,2.6
51,134,0.0,30.0,0.0,80.0,4.0,-1.0,2.7
51,135,0.0,30.0,0.0,75.0,4.0,-1.0,2.9
52,119,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.3
52,120,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.4
52,121,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.4
52,122,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.5
52,123,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.5
52,124,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.5
52,125,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.5
52,126,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.5
52,127,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.6
52,128,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.6
52,129,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.6
52,130,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.6
52,131,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.5
52,132,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.5
52,133,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.5
52,134,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.5
52,135,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.5
53,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.6
53,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.6
53,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.5
53,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.5
53,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.3
53,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.4
53,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.3
53,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.3
53,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.3
53,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.3
53,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.3
53,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.2
53,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.2
53,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.2
53,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.2
53,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.1
53,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.1
54,119,0.0,30.0,0.0,80.0,4.0,0.0,2.9
54,120,0.0,30.0,0.0,80.0,4.0,-2.0,2.9
54,121,0.0,30.0,0.0,80.0,4.0,-3.0,2.8
54,122,0.0,30.0,0.0,75.0,4.0,-4.0,2.8
54,123,0.0,30.0,0.0,75.0,4.0,-1.0,2.5
54,124,0.0,30.0,0.0,75.0,4.0,-3.0,2.2
54,125,0.0,30.0,0.0,75.0,4.0,-2.0,2.0
54,126,0.0,30.0,0.0,75.0,4.0,-1.0,1.7
54,127,0.0,30.0,0.0,75.0,4.0,-2.0,1.4
54,128,0.0,30.0,0.0,80.0,4.0,-3.0,1.3
54,129,0.0,30.0,0.0,80.0,4.0,-3.0,1.3
54,130,0.0,30.0,0.0,75.0,4.0,-2.0,1.3
54,131,0.0,30.0,0.0,75.0,4.0,-1.0,1.3
54,132,0.0,30.0,0.0,70.0,4.0,-1.0,1.4
54,133,0.0,30.0,0.0,65.0,4.0,-1.0,1.5
54,134,0.0,30.0,0.0,65.0,4.0,-2.0,1.6
54,135,0.0,30.0,0.0,65.0,4.0,-3.0,1.6
55,119,-99.0,-99.0,0.0,-99.0,3.0,-99.0,7.9
55,120,-99.0,-99.0,0.0,-99.0,3.0,-99.0,7.9
55,121,-99.0,-99.0,0.0,-99.0,3.0,-99.0,8.0
55,122,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.9
55,123,-99.0,-99.0,0.0,-99.0,4.0,-99.0,8.0
55,124,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.9
55,125,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.8
55,126,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.9
55,127,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.9
55,128,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.9
55,129,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.8
55,130,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.9
55,131,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.8
55,132,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.8
55,133,0.0,30.0,0.0,65.0,4.0,6.0,7.7
55,134,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.6
55,135,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.6
56,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.1
56,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,11.1
56,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,10.9
56,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,10.9
56,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,10.8
56,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,10.8
56,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,10.7
56,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,10.7
56,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,10.6
56,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,10.6
56,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,10.5
56,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,10.5
56,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,10.5
56,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,10.5
56,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,10.5
56,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,10.5
56,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,10.5
57,119,0.0,30.0,0.0,80.0,4.0,-3.0,1.1
57,120,0.0,30.0,0.0,80.0,4.0,-4.0,1.3
57,121,0.0,30.0,0.0,80.0,4.0,-4.0,1.5
57,122,0.0,30.0,0.0,75.0,4.0,-5.0,1.6
57,123,0.0,30.0,0.0,75.0,4.0,-3.0,2.0
57,124,0.0,30.0,0.0,75.0,4.0,-3.0,2.3
57,125,0.0,30.0,0.0,75.0,4.0,-3.0,2.3
57,126,0.0,30.0,0.0,75.0,4.0,-3.0,2.3
57,127,0.0,30.0,0.0,75.0,4.0,-3.0,2.3
57,128,0.0,30.0,0.0,75.0,4.0,-2.0,2.0
57,129,0.0,20.0,0.0,75.0,3.0,-2.0,1.7
57,130,0.0,20.0,0.0,70.0,3.0,-3.0,1.5
57,131,0.0,20.0,0.0,65.0,3.0,-3.0,1.7
57,132,0.0,20.0,0.0,60.0,3.0,-1.0,1.9
57,133,0.0,20.0,0.0,60.0,3.0,0.0,3.1
57,134,0.0,0.0,0.0,60.0,1.0,2.0,4.8
57,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.5
58,119,-99.0,-99.0,0.0,-99.0,4.0,-99.0,8.2
58,120,-99.0,-99.0,0.0,-99.0,4.0,-99.0,8.1
58,121,-99.0,-99.0,0.0,-99.0,4.0,-99.0,8.1
58,122,-99.0,-99.0,0.0,-99.0,4.0,-99.0,8.1
58,123,-99.0,-99.0,0.0,-99.0,4.0,-99.0,8.0
58,124,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.8
58,125,0.0,30.0,0.0,70.0,4.0,5.0,7.7
58,126,0.0,30.0,0.0,75.0,4.0,5.0,7.0
58,127,0.0,30.0,0.0,75.0,4.0,5.0,5.4
58,128,0.0,30.0,0.0,75.0,4.0,4.0,3.8
58,129,0.0,30.0,0.0,75.0,4.0,1.0,2.7
58,130,0.0,30.0,0.0,80.0,4.0,2.0,1.9
58,131,0.0,30.0,0.0,85.0,4.0,-1.0,1.2
58,132,0.0,30.0,0.0,90.0,4.0,-1.0,1.2
58,133,0.0,30.0,0.0,90.0,4.0,-2.0,1.4
58,134,0.0,30.0,0.0,95.0,4.0,-1.0,1.4
58,135,0.0,30.0,0.0,95.0,4.0,-2.0,1.3
59,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,10.6
59,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,10.6
59,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,10.6
59,122,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.7
59,123,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.8
59,124,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.8
59,125,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.9
59,126,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.0
59,127,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.0
